5 points/ms
23/05/2013

***
9.8977060000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,10.2197620000,10.5418190000,10.5418190000,8.2874250000,10.2197620000,9.2535930000,10.2197620000,10.2197620000,10.8638750000,10.2197620000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,10.5418190000
10.2197620000,9.5756500000,10.2197620000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.2197620000,9.5756500000,10.5418190000,9.2535930000,10.8638750000,9.5756500000
9.5756500000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.5418190000,9.5756500000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,9.2535930000,10.5418190000
9.5756500000,9.5756500000,10.5418190000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,10.5418190000,10.2197620000,9.2535930000,9.5756500000,9.8977060000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,10.2197620000,10.8638750000,10.2197620000,9.8977060000
10.2197620000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,10.2197620000,9.2535930000,10.2197620000,9.5756500000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,10.5418190000,10.2197620000,10.2197620000,9.8977060000,9.5756500000,10.2197620000
10.2197620000,10.5418190000,9.8977060000,10.8638750000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,9.2535930000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,9.5756500000,9.8977060000,9.5756500000,9.8977060000,9.8977060000
10.2197620000,9.8977060000,10.2197620000,10.5418190000,10.8638750000,9.8977060000,10.2197620000,11.1859310000,10.2197620000,9.5756500000,9.8977060000,9.2535930000,10.2197620000,10.5418190000,10.5418190000,9.5756500000,10.5418190000,10.2197620000,9.5756500000,10.2197620000
11.1859310000,9.8977060000,10.2197620000,9.2535930000,10.8638750000,10.5418190000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,10.5418190000,10.2197620000,9.5756500000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,10.2197620000
9.5756500000,9.8977060000,9.5756500000,9.8977060000,10.5418190000,9.8977060000,10.5418190000,9.2535930000,10.5418190000,10.5418190000,10.2197620000,11.1859310000,10.2197620000,10.2197620000,9.5756500000,10.8638750000,10.5418190000,9.2535930000,10.5418190000,9.8977060000
10.5418190000,10.2197620000,9.8977060000,9.8977060000,9.5756500000,10.5418190000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,9.8977060000,10.5418190000,10.8638750000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,9.8977060000
10.5418190000,10.5418190000,9.5756500000,11.1859310000,10.2197620000,10.2197620000,10.5418190000,10.5418190000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,9.5756500000,9.2535930000,9.5756500000,10.2197620000,10.5418190000,9.5756500000,10.2197620000,9.8977060000
10.5418190000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,10.8638750000,9.5756500000,9.2535930000,9.5756500000,9.8977060000,9.5756500000,9.8977060000,9.2535930000,8.9315370000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,9.5756500000
10.2197620000,9.5756500000,10.5418190000,10.5418190000,9.5756500000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,8.6094810000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,9.8977060000
9.5756500000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,9.5756500000,9.8977060000,9.5756500000,9.8977060000,9.2535930000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,10.2197620000
10.8638750000,9.5756500000,10.2197620000,10.2197620000,10.2197620000,10.8638750000,10.5418190000,9.8977060000,9.5756500000,9.8977060000,9.5756500000,9.5756500000,10.2197620000,10.2197620000,11.1859310000,10.5418190000,8.9315370000,10.2197620000,10.5418190000,10.2197620000
9.5756500000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,9.5756500000,10.5418190000,9.8977060000,10.2197620000,10.2197620000,9.5756500000,9.5756500000,9.8977060000,9.8977060000,10.2197620000,9.2535930000,10.2197620000,10.5418190000,9.8977060000,9.8977060000
9.8977060000,10.5418190000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,10.5418190000,10.8638750000,9.8977060000,9.8977060000,9.5756500000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,10.5418190000,9.8977060000
10.5418190000,9.5756500000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.5418190000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,10.2197620000,10.2197620000,10.8638750000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,9.8977060000
10.2197620000,9.8977060000,9.8977060000,10.2197620000,9.2535930000,9.8977060000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,9.5756500000,10.2197620000,9.8977060000
10.5418190000,9.5756500000,10.2197620000,10.2197620000,9.8977060000,9.2535930000,9.2535930000,9.8977060000,10.2197620000,10.2197620000,9.2535930000,9.8977060000,9.5756500000,10.8638750000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,9.8977060000
9.8977060000,9.8977060000,9.8977060000,9.8977060000,9.5756500000,9.8977060000,9.8977060000,8.9315370000,10.8638750000,10.5418190000,9.2535930000,9.5756500000,10.2197620000,9.2535930000,9.8977060000,9.8977060000,10.2197620000,10.8638750000,9.8977060000,9.8977060000
10.2197620000,9.8977060000,9.5756500000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,10.5418190000,9.8977060000,10.2197620000,10.2197620000,9.8977060000
10.5418190000,10.5418190000,9.8977060000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,9.2535930000,9.5756500000,10.8638750000,9.8977060000,9.5756500000,9.8977060000,9.8977060000,10.5418190000,9.5756500000,9.5756500000
10.8638750000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.2197620000,10.2197620000,10.2197620000,9.5756500000,10.8638750000,10.2197620000,10.2197620000,10.2197620000,9.8977060000,9.2535930000,10.2197620000,9.8977060000
9.5756500000,10.8638750000,9.5756500000,9.5756500000,9.8977060000,9.8977060000,10.2197620000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,9.5756500000,9.8977060000,9.2535930000,10.5418190000
9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,10.2197620000,10.8638750000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,10.8638750000,9.8977060000,9.8977060000,10.8638750000,10.5418190000,9.8977060000,9.8977060000
10.2197620000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,9.2535930000,9.8977060000,10.5418190000,9.5756500000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,10.2197620000,9.2535930000,10.5418190000,10.5418190000,9.8977060000,10.5418190000,9.5756500000
9.8977060000,8.9315370000,10.8638750000,9.8977060000,9.5756500000,10.8638750000,9.5756500000,10.2197620000,9.5756500000,9.5756500000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,9.8977060000
10.8638750000,10.2197620000,10.2197620000,9.8977060000,9.2535930000,9.5756500000,9.8977060000,9.2535930000,10.2197620000,9.8977060000,9.5756500000,9.5756500000,9.8977060000,10.2197620000,10.5418190000,10.5418190000,9.8977060000,10.5418190000,10.2197620000,10.2197620000
10.2197620000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,9.5756500000,10.5418190000,10.2197620000,9.8977060000,10.2197620000,9.2535930000,9.5756500000,10.5418190000,9.5756500000,10.5418190000,9.5756500000,9.2535930000,10.5418190000,10.2197620000,10.8638750000
10.2197620000,10.2197620000,9.8977060000,9.8977060000,10.8638750000,9.5756500000,9.8977060000,10.8638750000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.8638750000,9.2535930000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,10.2197620000
10.5418190000,9.8977060000,9.8977060000,11.1859310000,10.2197620000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.8638750000,10.2197620000,9.8977060000,10.5418190000,9.2535930000,10.5418190000,10.2197620000,9.5756500000
9.5756500000,9.5756500000,9.8977060000,10.8638750000,10.5418190000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.8977060000,10.5418190000,10.5418190000,9.5756500000,9.5756500000,10.2197620000,10.2197620000,9.8977060000
10.2197620000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,9.5756500000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,9.2535930000,10.2197620000,9.5756500000,9.8977060000,9.5756500000,10.2197620000,9.8977060000,10.2197620000
9.8977060000,10.2197620000,8.9315370000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,10.5418190000,10.5418190000,10.2197620000,9.8977060000,9.8977060000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,10.5418190000
10.5418190000,9.8977060000,10.5418190000,10.2197620000,10.2197620000,10.8638750000,8.9315370000,10.2197620000,9.8977060000,10.2197620000,9.5756500000,9.8977060000,10.2197620000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,10.5418190000,10.2197620000,9.5756500000
9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.2197620000,11.1859310000,11.1859310000,9.2535930000,10.2197620000,10.5418190000,9.5756500000,9.8977060000,10.8638750000,10.5418190000,9.5756500000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,10.2197620000
9.8977060000,10.2197620000,11.1859310000,9.5756500000,9.5756500000,10.2197620000,10.5418190000,9.8977060000,10.5418190000,9.5756500000,9.2535930000,9.5756500000,10.2197620000,9.5756500000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.2197620000,9.8977060000
9.8977060000,9.8977060000,9.8977060000,9.5756500000,10.5418190000,9.8977060000,10.5418190000,9.5756500000,10.2197620000,9.8977060000,9.8977060000,9.5756500000,9.8977060000,9.5756500000,9.2535930000,10.5418190000,10.2197620000,10.8638750000,9.8977060000,9.5756500000
10.2197620000,9.5756500000,10.5418190000,9.8977060000,9.5756500000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.2197620000,9.5756500000,10.2197620000,10.2197620000,10.2197620000,9.5756500000,10.2197620000
9.8977060000,10.2197620000,10.5418190000,10.5418190000,10.2197620000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,9.2535930000,10.5418190000,10.8638750000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,9.2535930000
10.5418190000,10.5418190000,9.8977060000,10.5418190000,10.5418190000,10.2197620000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,9.2535930000,9.8977060000,8.9315370000,9.2535930000,10.5418190000,9.5756500000
10.2197620000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,9.2535930000,9.5756500000,10.2197620000,9.2535930000,10.2197620000,9.5756500000,9.5756500000,8.9315370000,9.8977060000,10.2197620000,10.5418190000
9.8977060000,10.5418190000,10.2197620000,9.8977060000,10.8638750000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,9.2535930000,9.5756500000,10.5418190000,9.5756500000,9.8977060000,9.2535930000,10.2197620000,9.8977060000,10.5418190000
10.8638750000,10.5418190000,10.2197620000,10.5418190000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,10.2197620000,10.5418190000,10.5418190000,10.2197620000,10.2197620000,9.5756500000,9.8977060000,10.8638750000,10.2197620000,10.8638750000
10.5418190000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,10.2197620000,10.5418190000,10.5418190000,9.8977060000,9.8977060000,9.5756500000,9.5756500000,9.5756500000,10.2197620000,9.5756500000,10.2197620000,10.2197620000,9.8977060000
9.2535930000,10.2197620000,10.2197620000,9.8977060000,9.2535930000,9.8977060000,9.5756500000,9.5756500000,9.8977060000,9.8977060000,10.8638750000,10.2197620000,10.5418190000,10.2197620000,10.5418190000,9.8977060000,10.2197620000,9.8977060000,9.8977060000,10.5418190000
10.2197620000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,9.2535930000,9.8977060000,9.8977060000,9.8977060000,10.5418190000,10.2197620000,10.2197620000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,9.5756500000,9.8977060000,10.5418190000,9.8977060000
10.5418190000,9.2535930000,10.2197620000,10.8638750000,10.2197620000,10.2197620000,9.5756500000,9.5756500000,10.5418190000,10.5418190000,9.5756500000,10.8638750000,10.2197620000,10.8638750000,10.5418190000,9.8977060000,10.2197620000,10.5418190000,10.8638750000,9.8977060000
9.8977060000,9.2535930000,9.8977060000,10.8638750000,10.2197620000,9.5756500000,9.2535930000,9.8977060000,9.8977060000,10.2197620000,8.6094810000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,9.5756500000,9.2535930000,10.5418190000,9.8977060000,9.8977060000
10.5418190000,10.5418190000,10.2197620000,10.5418190000,10.8638750000,10.2197620000,9.8977060000,9.5756500000,9.8977060000,10.5418190000,8.9315370000,9.5756500000,9.5756500000,10.5418190000,9.8977060000,9.8977060000,9.5756500000,11.1859310000,9.5756500000,9.5756500000
9.2535930000,9.2535930000,10.2197620000,9.5756500000,10.2197620000,10.5418190000,9.8977060000,9.5756500000,9.8977060000,10.2197620000,9.2535930000,9.5756500000,9.8977060000,10.5418190000,9.5756500000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,10.2197620000
9.8977060000,10.2197620000,10.2197620000,10.8638750000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.2197620000,10.8638750000,9.8977060000,9.5756500000
9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.2535930000,9.8977060000,10.2197620000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,10.5418190000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,8.9315370000,10.8638750000,9.8977060000,10.2197620000
10.2197620000,10.2197620000,10.2197620000,10.2197620000,9.8977060000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,9.2535930000,9.5756500000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,9.8977060000,9.8977060000,9.8977060000,9.5756500000
9.5756500000,10.2197620000,9.5756500000,9.5756500000,9.8977060000,10.2197620000,10.8638750000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,10.5418190000,9.5756500000,9.8977060000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,9.5756500000,9.5756500000
9.8977060000,10.2197620000,9.8977060000,9.5756500000,10.5418190000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,9.2535930000,10.2197620000,10.2197620000,9.5756500000,8.6094810000,9.8977060000,10.2197620000,10.5418190000,11.1859310000,9.8977060000,10.5418190000
10.2197620000,10.2197620000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,9.8977060000,10.8638750000,9.8977060000,10.2197620000,10.8638750000,9.8977060000
9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,10.2197620000,11.1859310000,10.2197620000,9.8977060000,10.2197620000,9.8977060000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.5418190000,10.2197620000
9.5756500000,9.5756500000,10.2197620000,9.8977060000,10.2197620000,10.5418190000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,10.8638750000,10.2197620000,9.5756500000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,10.2197620000,9.8977060000,9.5756500000
10.2197620000,10.2197620000,9.8977060000,9.8977060000,10.2197620000,10.5418190000,10.5418190000,10.2197620000,10.8638750000,9.5756500000,9.8977060000,9.2535930000,9.5756500000,10.2197620000,8.9315370000,10.5418190000,9.8977060000,10.5418190000,9.8977060000,9.5756500000
10.2197620000,10.2197620000,9.2535930000,9.5756500000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,9.5756500000,10.2197620000,10.2197620000,9.2535930000,9.8977060000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,9.5756500000,9.5756500000,9.8977060000
10.2197620000,9.5756500000,9.2535930000,10.2197620000,9.8977060000,10.2197620000,9.5756500000,9.5756500000,10.8638750000,10.5418190000,10.2197620000,10.8638750000,10.8638750000,10.2197620000,10.5418190000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.2197620000
10.2197620000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,9.5756500000,10.5418190000,10.2197620000,10.2197620000,10.2197620000,10.2197620000,10.2197620000,10.8638750000,9.8977060000
9.8977060000,9.8977060000,10.5418190000,10.2197620000,10.8638750000,10.2197620000,9.5756500000,9.8977060000,9.5756500000,9.8977060000,9.5756500000,9.8977060000,9.5756500000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,9.8977060000,9.8977060000,10.5418190000
9.8977060000,10.2197620000,9.8977060000,10.2197620000,10.2197620000,9.8977060000,9.8977060000,9.5756500000,10.2197620000,10.2197620000,10.5418190000,10.2197620000,9.8977060000,9.5756500000,9.8977060000,9.8977060000,10.5418190000,9.8977060000,10.5418190000,10.8638750000
10.5418190000,9.5756500000,11.1859310000,10.5418190000,9.8977060000,10.5418190000,10.2197620000,9.8977060000,9.2535930000,10.5418190000,9.8977060000,9.8977060000,10.5418190000,10.5418190000,10.2197620000,9.5756500000,9.2535930000,9.8977060000,10.5418190000,9.8977060000
